Altium Designer Pick and Place Locations
C:\Users\Johnny-x-9c\Documents\Projects\Einsy-Rambo\board\Project Outputs for Einsy_Rambo_0.3a\Einsy Rambo_projectVersion.csv

========================================================================================================================
File Design Information:

Date:       20/06/17
Time:       15:39
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description","Ref-X(mm)","Ref-Y(mm)"
"J14","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","21.946","65.989","180","Connector 2pos","21.946","65.989"
"J13","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","13.792","65.989","180","Connector 2pos","13.792","65.989"
"J12","Molex 0705430003","TopLayer","4POL254","55.010","4.010","180","Molex 4 Pin Clip Connector","55.010","4.010"
"J11","Molex 0705430003","TopLayer","4POL254","42.000","4.000","180","Molex 4 Pin Clip Connector","42.000","4.000"
"J10","Molex 0705430003","TopLayer","4POL254","42.000","11.000","180","Molex 4 Pin Clip Connector","42.000","11.000"
"J9","Molex 0705430003","TopLayer","4POL254","29.000","4.000","180","Molex 4 Pin Clip Connector","29.000","4.000"
"J8","Molex 0705430003","TopLayer","4POL254","16.000","4.000","180","Molex 4 Pin Clip Connector","16.000","4.000"
"J6","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","60.100","29.600","270","Connector 2pos","60.100","29.600"
"J5","Molex 70543-03","TopLayer","70543-03","66.262","33.598","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","66.262","33.598"
"J4","Molex 70543-03","TopLayer","70543-03","66.288","44.113","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","66.288","44.113"
"J3","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","60.100","37.500","270","Connector 2pos","60.100","37.500"
"J2","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","60.100","45.400","270","Connector 2pos","60.100","45.400"
"C46","100nF","TopLayer","C0402","73.599","69.183","180","CAP CER 0402 100nF 16V 10% X7R","73.603","69.183"
"C44","100nF","TopLayer","C0402","39.207","69.742","180","CAP CER 0402 100nF 16V 10% X7R","39.211","69.742"
"LED5","RED","TopLayer","LED2012120","74.492","36.299","90","LED 0805 Red","74.492","36.290"
"R33","1K","TopLayer","R0402","71.304","53.053","270","RES SMD 1K OHM 1% 1/16W 0402","71.304","53.054"
"D35","BAT54","TopLayer","SOD523_IPC","74.371","54.762","360","Diode Schottky 30V 100mA Surface Mount SOD-523","74.371","54.762"
"D34","BAT54","TopLayer","SOD523_IPC","71.952","33.217","180","Diode Schottky 30V 100mA Surface Mount SOD-523","71.952","33.217"
"D33","BAT54","TopLayer","SOD523_IPC","71.952","32.048","360","Diode Schottky 30V 100mA Surface Mount SOD-523","71.952","32.048"
"D15","BAT54","TopLayer","SOD523_IPC","74.371","53.518","180","Diode Schottky 30V 100mA Surface Mount SOD-523","74.371","53.518"
"D14","BAT54","TopLayer","SOD523_IPC","54.731","33.674","360","Diode Schottky 30V 100mA Surface Mount SOD-523","54.731","33.674"
"Q2","NCV8402AD","TopLayer","NCV8402AD-SOIC8","72.866","45.607","180","IC DVR LOW SIDE 8-SOIC","72.866","45.616"
"R50","100K","TopLayer","R0402","71.782","49.784","360","RES 100K OHM 1% 1/16W 0402","71.780","49.784"
"R49","100K","TopLayer","R0402","74.144","49.784","360","RES 100K OHM 1% 1/16W 0402","74.143","49.784"
"R48","100R","TopLayer","R0402","71.779","50.876","180","RES SMD 100 OHM 1% 1/16W 0402","71.780","50.876"
"C17","100nF","TopLayer","C0402","62.481","25.089","360","CAP CER 0402 100nF 16V 10% X7R","62.478","25.089"
"Q1","PSMN7R0-60YS,115","TopLayer","SOT669","71.277","12.889","90","Mosfet N-channel 60V 356A 117W 9.3mOhms","71.160","12.889"
"C90","100nF","TopLayer","C0603","11.246","21.482","90","CAP CER 0603 100nF 50V 10% X7R","11.246","21.482"
"C91","22nF","TopLayer","C0402","11.046","19.653","360","CAP CER 0402 22nF ±10% 50V X7R","11.043","19.653"
"C92","100nF","TopLayer","C0402","8.854","20.872","180","CAP CER 0402 100nF 16V 10% X7R","8.858","20.872"
"C93","0603","TopLayer","C0603","50.057","28.061","360","CAP CER 10UF 6.3V 10% JB 0603","50.057","28.061"
"C94","100nF","TopLayer","C0402","3.092","14.526","90","CAP CER 0402 100nF 16V 10% X7R","3.092","14.522"
"C95","100nF","TopLayer","C0402","11.093","18.024","270","CAP CER 0402 100nF 16V 10% X7R","11.093","18.028"
"C96","1uF","TopLayer","C0402","11.039","16.402","180","CAP CER 0402 1uF 6.3V 10% X5R","11.043","16.402"
"C97","1nF","TopLayer","C0603","14.929","7.868","180","CAP CER 0603  1nF 50v 10% X7R","14.929","7.868"
"C98","1nF","TopLayer","C0603","12.369","7.868","180","CAP CER 0603  1nF 50v 10% X7R","12.369","7.868"
"C99","100nF","TopLayer","C0603","7.080","23.895","270","CAP CER 0603 100nF 50V 10% X7R","7.080","23.895"
"C100","1nF","TopLayer","C0603","9.798","10.179","270","CAP CER 0603  1nF 50v 10% X7R","9.798","10.179"
"C101","1nF","TopLayer","C0603","2.432","12.567","180","CAP CER 0603  1nF 50v 10% X7R","2.432","12.567"
"C102","100nF","TopLayer","C0603","8.350","10.535","90","CAP CER 0603 100nF 50V 10% X7R","8.350","10.535"
"C24","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","11.906","26.333","180","CAP ALUM 100UF 35V 20% SMD","11.906","26.333"
"C104","100nF","TopLayer","C0603","10.992","12.160","180","CAP CER 0603 100nF 50V 10% X7R","10.992","12.160"
"C105","100nF","TopLayer","C0603","9.061","22.066","180","CAP CER 0603 100nF 50V 10% X7R","9.061","22.066"
"R12","10R","TopLayer","R0402","12.567","15.565","90","RES SMD 10 OHM 1% 1/16W 0402","12.567","15.564"
"R17","0.1r","TopLayer","R1206","5.353","24.124","90","RES 1206 0.1r 0.5w 1%","5.353","24.124"
"R18","0.1r","TopLayer","R1206","5.226","10.839","180","RES 1206 0.1r 0.5w 1%","5.226","10.839"
"R13","0.6r","TopLayer","2512R-0.55","81.553","65.551","180","RES 0.06 OHM 1W 1% 2512 SMD","81.553","65.551"
"D16","RSB39VTE-17","TopLayer","SOD323-R","10.095","47.828","270","DIODE TVS","9.650","47.625"
"S1","1571610-2","TopLayer","B3F-31XX","4.000","56.000","270","SWTCH Momentary Washable","4.000","56.000"
"X2","USB-B","TopLayer","PN61729","9.362","38.990","270","USB connector B PTH","7.000","39.000"
"U2","Atmega2560","TopLayer","TQFP100_140140_012","41.467","39.007","270","Atmega2560","41.466","39.008"
"LED7","GRN","TopLayer","LED2012120","3.059","48.279","180","LED 0805 Green","3.067","48.279"
"C6","100nF","TopLayer","C0402","52.004","43.850","360","CAP CER 0402 100nF 16V 10% X7R","52.000","43.850"
"C9","100nF","TopLayer","C0402","31.718","42.586","270","CAP CER 0402 100nF 16V 10% X7R","31.718","42.589"
"C8","100nF","TopLayer","C0402","51.200","34.904","90","CAP CER 0402 100nF 16V 10% X7R","51.200","34.900"
"C7","100nF","TopLayer","C0402","41.110","29.402","0","CAP CER 0402 100nF 16V 10% X7R","41.106","29.402"
"C1","22pF","TopLayer","C0402","7.436","54.701","270","CAP CER 0402 22pF 50V 5% C0G","7.436","54.705"
"C11","100nF","TopLayer","C0402","14.247","34.436","360","CAP CER 0402 100nF 16V 10% X7R","14.243","34.436"
"LED10","YEL","TopLayer","LED2012120","24.575","40.383","90","LED 0805 Yellow","24.575","40.375"
"LED4","YEL","TopLayer","LED2012120","24.600","44.067","270","LED 0805 Yellow","24.600","44.075"
"C15","100nF","TopLayer","C0402","16.017","41.777","180","CAP CER 0402 100nF 16V 10% X7R","16.021","41.777"
"LED1","YEL","TopLayer","LED2012120","3.059","50.311","180","LED 0805 Yellow","3.067","50.311"
"C10","100nF","TopLayer","C0402","28.268","42.729","360","CAP CER 0402 100nF 16V 10% X7R","28.264","42.729"
"C16","1uF","TopLayer","C0402","16.017","44.926","180","CAP CER 0402 1uF 6.3V 10% X5R","16.021","44.926"
"X17","PINHD-2X3","TopLayer","2X03","16.466","51.570","0","CONN HEADER VERT 6POS GOLD","16.466","51.570"
"RV1","CG0603MLC-05E","TopLayer","R0603","14.243","41.929","90","VAR 0603 5V","14.243","41.929"
"RV2","CG0603MLC-05E","TopLayer","R0603","14.243","44.596","270","VAR 0603 5V","14.243","44.596"
"RN5","1K","TopLayer","CAY16","23.765","49.145","180","RES ARRAY 4 RES 1K 1206 62.5mW 5%","23.775","49.150"
"C13","22pF","TopLayer","C0402","14.954","36.599","90","CAP CER 0402 22pF 50V 5% C0G","14.954","36.595"
"C12","22pF","TopLayer","C0402","19.327","38.678","360","CAP CER 0402 22pF 50V 5% C0G","19.323","38.678"
"C14","100nF","TopLayer","C0402","19.793","40.323","180","CAP CER 0402 100nF 16V 10% X7R","19.797","40.323"
"Y2","7M-16.000MEEQ-T","TopLayer","CRYS320250","17.376","36.602","360","Crystal 16mHz 10ppm 10pF","17.367","36.595"
"Q5","PSMN7R0-60YS,115","TopLayer","SOT669","79.804","46.708","360","Mosfet N-channel 60V 356A 117W 9.3mOhms","79.804","46.825"
"R31","4.7K","TopLayer","R0402","55.974","42.970","180","RES SMD 4.7K OHM 1% 1/16W 0402","55.975","42.970"
"C57","22pF","TopLayer","C0402","29.376","37.870","180","CAP CER 0402 22pF 50V 5% C0G","29.379","37.870"
"C58","22pF","TopLayer","C0402","27.527","40.325","270","CAP CER 0402 22pF 50V 5% C0G","27.527","40.329"
"C59","100nF","TopLayer","C0402","52.404","42.800","360","CAP CER 0402 100nF 16V 10% X7R","52.400","42.800"
"R35","1K","TopLayer","R0402","6.269","48.254","360","RES SMD 1K OHM 1% 1/16W 0402","6.267","48.254"
"R36","4.7K","TopLayer","R0402","54.833","34.766","360","RES SMD 4.7K OHM 1% 1/16W 0402","54.832","34.766"
"C56","100nF","TopLayer","C0402","55.514","40.405","180","CAP CER 0402 100nF 16V 10% X7R","55.518","40.405"
"LED2","RED","TopLayer","LED2012120","70.258","16.402","360","LED 0805 Red","70.250","16.402"
"R40","1.8K","TopLayer","R0402","69.512","17.850","180","RES SMD 1.8K OHM 1% 1/16W 0402","69.513","17.850"
"R42","100R","TopLayer","R0402","73.960","17.697","360","RES SMD 100 OHM 1% 1/16W 0402","73.958","17.697"
"R43","100K","TopLayer","R0402","73.960","16.631","360","RES 100K OHM 1% 1/16W 0402","73.958","16.631"
"R46","10K","TopLayer","R0402","8.477","54.704","270","RES SMD 10K OHM 1% 1/16W 0402","8.477","54.705"
"R47","10K","TopLayer","R0402","10.636","50.671","90","RES SMD 10K OHM 1% 1/16W 0402","10.636","50.669"
"R56","100R","TopLayer","R0402","78.862","41.167","360","RES SMD 100 OHM 1% 1/16W 0402","78.861","41.167"
"R57","100K","TopLayer","R0402","80.868","41.167","360","RES 100K OHM 1% 1/16W 0402","80.867","41.167"
"LED6","RED","TopLayer","LED2012120","88.868","54.341","270","LED 0805 Red","88.868","54.350"
"R58","1.8K","TopLayer","R0402","87.541","53.684","90","RES SMD 1.8K OHM 1% 1/16W 0402","87.541","53.683"
"Y1","7M-16.000MEEQ-T","TopLayer","CRYS320250","29.632","40.287","90","Crystal 16mHz 10ppm 10pF","29.639","40.278"
"R1","22r","TopLayer","R0402","16.022","42.793","0","RES 0402 22r 62.5mW 1%","16.021","42.793"
"R2","22r","TopLayer","R0402","16.022","43.834","0","RES 0402 22r 62.5mW 1%","16.021","43.834"
"C2","10uF","TopLayer","C0805","15.251","32.912","180","CAP CER 0805 10uF 10V 10% X5R","15.259","32.912"
"D7","S3A-13-F","TopLayer","DO-214AB","78.869","35.367","90","DIODE DO-214AB","78.869","35.355"
"C26","100nF","TopLayer","C0402","51.991","45.155","360","CAP CER 0402 100nF 16V 10% X7R","51.987","45.155"
"C52","100nF","TopLayer","C0402","43.148","49.121","90","CAP CER 0402 100nF 16V 10% X7R","43.148","49.117"
"C60","100nF","TopLayer","C0603","73.958","8.731","180","CAP CER 0603 100nF 50V 10% X7R","73.958","8.731"
"C62","100nF","TopLayer","C0603","81.197","30.397","360","CAP CER 0603 100nF 50V 10% X7R","81.197","30.397"
"R9","1.8K","TopLayer","R0402","73.222","35.451","270","RES SMD 1.8K OHM 1% 1/16W 0402","73.222","35.452"
"R16","1.8K","TopLayer","R0402","70.428","39.337","270","RES SMD 1.8K OHM 1% 1/16W 0402","70.428","39.338"
"D6","SK310A-TP","TopLayer","SMA-SM","73.396","29.940","180","DIODE Schottky 3A SMA","73.400","29.940"
"D10","SK310A-TP","TopLayer","SMA-SM","88.563","49.476","90","DIODE Schottky 3A SMA","88.563","49.473"
"U10","ADUM7441","TopLayer","QSOP16","25.608","34.018","270","4ch iCoupler","25.600","33.675"
"R72","1M","TopLayer","R0402","12.961","46.881","270","RES 0402 1M 100mW 5%","12.961","46.882"
"C67","100nF","TopLayer","C0402","21.575","31.429","90","CAP CER 0402 100nF 16V 10% X7R","21.575","31.425"
"C68","100nF","TopLayer","C0402","29.650","31.502","90","CAP CER 0402 100nF 16V 10% X7R","29.650","31.498"
"C69","100nF","TopLayer","C0402","29.625","35.946","270","CAP CER 0402 100nF 16V 10% X7R","29.625","35.950"
"C70","100nF","TopLayer","C0402","21.550","35.796","270","CAP CER 0402 100nF 16V 10% X7R","21.550","35.800"
"R34","22r","TopLayer","R0402","37.586","50.386","270","RES 0402 22r 62.5mW 1%","37.586","50.387"
"D13","BAT54","TopLayer","SOD523_IPC","54.744","32.506","180","Diode Schottky 30V 100mA Surface Mount SOD-523","54.744","32.506"
"D11","BAT54","TopLayer","SOD523_IPC","55.035","37.967","180","Diode Schottky 30V 100mA Surface Mount SOD-523","55.035","37.967"
"R32","2k37","TopLayer","R0402","55.974","44.037","180","RES SMD 2.37K OHM 1% 1/16W 0402","55.975","44.037"
"R37","2k37","TopLayer","R0402","55.366","36.393","90","RES SMD 2.37K OHM 1% 1/16W 0402","55.366","36.392"
"D2","SMAJ30A","TopLayer","SMA-SM","71.995","3.647","180","DIODE TVS 30V SMA","71.998","3.647"
"D8","SMAJ30A","TopLayer","SMA-SM","72.017","6.691","180","DIODE TVS 30V SMA","72.021","6.691"
"C63","4.7nF","TopLayer","C0402","11.437","46.886","90","CAP CER 0402 4.7nF 25V 10% X7R","11.437","46.882"
"D3","1N4148WT","TopLayer","SOD523","9.544","54.654","90","DIODE SOD523","9.544","54.654"
"D4","1N4148WT","TopLayer","SOD523","11.911","50.644","270","DIODE SOD523","11.911","50.644"
"F1","3557-2","TopLayer","3557","86.303","10.306","270","FUSE PTH ATO","86.303","10.306"
"RN1","10K","TopLayer","CAY16","43.462","25.281","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","43.471","25.286"
"C19","1uF","TopLayer","C0402","45.805","23.586","360","CAP CER 0402 1uF 6.3V 10% X5R","45.801","23.586"
"C20","1uF","TopLayer","C0402","45.525","19.436","360","CAP CER 0402 1uF 6.3V 10% X5R","45.521","19.436"
"RN2","10K","TopLayer","CAY16","43.462","21.331","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","43.471","21.336"
"RN3","10K","TopLayer","CAY16","43.462","17.781","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","43.471","17.786"
"C21","1uF","TopLayer","C0402","43.822","23.611","180","CAP CER 0402 1uF 6.3V 10% X5R","43.826","23.611"
"C22","1uF","TopLayer","C0402","43.543","19.461","180","CAP CER 0402 1uF 6.3V 10% X5R","43.546","19.461"
"C47","1uF","TopLayer","C0402","41.922","23.611","180","CAP CER 0402 1uF 6.3V 10% X5R","41.926","23.611"
"C48","1uF","TopLayer","C0402","41.568","19.461","180","CAP CER 0402 1uF 6.3V 10% X5R","41.571","19.461"
"C4","100nF","TopLayer","C0402","52.906","40.430","360","CAP CER 0402 100nF 16V 10% X7R","52.902","40.430"
"D1","BAT54","TopLayer","SOD523_IPC","55.696","45.129","180","Diode Schottky 30V 100mA Surface Mount SOD-523","55.696","45.129"
"D5","BAT54","TopLayer","SOD523_IPC","55.696","46.298","360","Diode Schottky 30V 100mA Surface Mount SOD-523","55.696","46.298"
"R5","4.7K","TopLayer","R0402","53.918","29.888","270","RES SMD 4.7K OHM 1% 1/16W 0402","53.918","29.889"
"R6","2k37","TopLayer","R0402","54.426","43.502","270","RES SMD 2.37K OHM 1% 1/16W 0402","54.426","43.504"
"LED3","RED","TopLayer","LED2012120","71.825","40.058","90","LED 0805 Red","71.825","40.049"
"R21","100R","TopLayer","R0402","74.141","50.876","180","RES SMD 100 OHM 1% 1/16W 0402","74.143","50.876"
"C3","100nF","TopLayer","C0603","91.434","2.991","360","CAP CER 0603 100nF 50V 10% X7R","91.434","2.991"
"FB2","BLM41PG600SN1L","TopLayer","L1806","86.150","21.685","180","FERRITE BEAD 1806 60ohm","86.150","21.685"
"FB1","BLM41PG600SN1L","TopLayer","L1806","91.510","6.572","270","FERRITE BEAD 1806 60ohm","91.510","6.572"
"F2","3557-2","TopLayer","3557","78.936","10.316","270","FUSE PTH ATO","78.936","10.316"
"F3","3557-2","TopLayer","3557","86.430","36.036","90","FUSE PTH ATO","86.430","36.036"
"C25","100nF","TopLayer","C0603","79.597","56.051","360","CAP CER 0603 100nF 50V 10% X7R","79.597","56.051"
"C30","4.7uF","TopLayer","C1206","84.855","57.779","180","CAP CER 1206 4.7uF 50V 10% X5R","84.855","57.779"
"C35","1uF","TopLayer","C0805","88.157","58.152","270","CAP CER 0805 1uF 50V 10% X7R","88.157","58.160"
"C40","100nF","TopLayer","C0603","78.708","60.065","90","CAP CER 0603 100nF 50V 10% X7R","78.708","60.065"
"C45","10uF","TopLayer","C0805","79.605","57.804","360","CAP CER 0805 10uF 10V 10% X5R","79.597","57.804"
"C49","4.7nF","TopLayer","C0402","86.197","63.290","180","CAP CER 0402 4.7nF 25V 10% X7R","86.201","63.290"
"D9","SK310A-TP","TopLayer","SMA-SM","74.571","65.551","360","DIODE Schottky 3A SMA","74.568","65.551"
"L1","15uH","TopLayer","XAL50xx_VLS6045","73.857","60.217","270","FIXED IND 15UH 2.5A 98 MOHM SMD","73.857","60.217"
"R3","200K","TopLayer","R0402","88.133","60.623","360","RES 0402 200K","88.132","60.623"
"R11","10K","TopLayer","R0402","87.751","62.174","90","RES SMD 10K OHM 1% 1/16W 0402","87.751","62.173"
"R23","10K","TopLayer","R0402","85.769","64.841","90","RES SMD 10K OHM 1% 1/16W 0402","85.769","64.840"
"R24","10K","TopLayer","R0402","86.785","64.838","270","RES SMD 10K OHM 1% 1/16W 0402","86.785","64.840"
"P3","HDR10","TopLayer","HDR2X5_IDC","65.594","60.743","270","CONN HEADER VERT 10POS GOLD","65.594","60.743"
"C84","100nF","TopLayer","C0603","93.389","8.325","270","CAP CER 0603 100nF 50V 10% X7R","93.389","8.325"
"C85","100nF","TopLayer","C0603","93.389","5.328","90","CAP CER 0603 100nF 50V 10% X7R","93.389","5.328"
"C86","100nF","TopLayer","C0603","87.547","23.666","180","CAP CER 0603 100nF 50V 10% X7R","87.547","23.666"
"C87","100nF","TopLayer","C0603","84.830","23.666","360","CAP CER 0603 100nF 50V 10% X7R","84.830","23.666"
"C88","100nF","TopLayer","C0603","87.547","25.089","360","CAP CER 0603 100nF 50V 10% X7R","87.547","25.089"
"C89","100nF","TopLayer","C0603","77.286","29.966","270","CAP CER 0603 100nF 50V 10% X7R","77.286","29.966"
"X13","0395311002","TopLayer","MSTBV2","69.259","24.352","180","Conn - 5.08mm Pitch Fixed","69.259","24.352"
"C27","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","79.013","25.444","90","CAP ALUM 100UF 35V 20% SMD","79.013","25.444"
"C103","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","64.002","15.538","90","CAP ALUM 100UF 35V 20% SMD","64.002","15.538"
"C28","100nF","TopLayer","C0603","22.650","20.618","90","CAP CER 0603 100nF 50V 10% X7R","22.650","20.618"
"C29","22nF","TopLayer","C0402","22.359","18.739","360","CAP CER 0402 22nF ±10% 50V X7R","22.355","18.739"
"C51","100nF","TopLayer","C0402","22.422","17.109","270","CAP CER 0402 100nF 16V 10% X7R","22.422","17.113"
"C53","100nF","TopLayer","C0402","14.421","13.663","90","CAP CER 0402 100nF 16V 10% X7R","14.421","13.659"
"C54","100nF","TopLayer","C0402","20.488","20.237","180","CAP CER 0402 100nF 16V 10% X7R","20.491","20.237"
"C61","1uF","TopLayer","C0402","22.418","15.488","180","CAP CER 0402 1uF 6.3V 10% X5R","22.422","15.488"
"C65","1nF","TopLayer","C0603","31.921","7.664","360","CAP CER 0603  1nF 50v 10% X7R","31.921","7.664"
"C66","1nF","TopLayer","C0603","26.511","7.766","180","CAP CER 0603  1nF 50v 10% X7R","26.511","7.766"
"C71","100nF","TopLayer","C0603","18.764","23.412","270","CAP CER 0603 100nF 50V 10% X7R","18.764","23.412"
"C106","1nF","TopLayer","C0603","22.193","7.741","360","CAP CER 0603  1nF 50v 10% X7R","22.193","7.741"
"C107","1nF","TopLayer","C0603","13.608","11.601","180","CAP CER 0603  1nF 50v 10% X7R","13.608","11.601"
"C108","100nF","TopLayer","C0603","17.697","8.122","360","CAP CER 0603 100nF 50V 10% X7R","17.697","8.122"
"C109","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","23.387","26.206","180","CAP ALUM 100UF 35V 20% SMD","23.387","26.206"
"C110","100nF","TopLayer","C0603","21.507","11.347","180","CAP CER 0603 100nF 50V 10% X7R","21.507","11.347"
"C111","100nF","TopLayer","C0603","20.390","21.431","180","CAP CER 0603 100nF 50V 10% X7R","20.390","21.431"
"R4","10R","TopLayer","R0402","23.895","15.082","90","RES SMD 10 OHM 1% 1/16W 0402","23.895","15.081"
"R7","0.1r","TopLayer","R1206","17.037","23.057","90","RES 1206 0.1r 0.5w 1%","17.037","23.057"
"R22","0.1r","TopLayer","R1206","16.249","9.925","180","RES 1206 0.1r 0.5w 1%","16.250","9.925"
"D17","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","5.429","21.177","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","5.429","21.177"
"D18","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","6.979","21.177","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","6.979","21.177"
"D19","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","7.233","12.389","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","7.233","12.389"
"D20","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","5.683","12.389","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","5.683","12.389"
"D21","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","18.459","20.110","180","30 V, 1 A low VF MEGA Schottky barrier rectifier","18.459","20.110"
"D22","PMEG3010AESB","TopLayer","SOD993-DFN3127P600-8N","16.935","20.110","360","30 V, 1 A low VF MEGA Schottky barrier rectifier","16.935","20.110"
