Altium Designer Pick and Place Locations
C:\Users\Johnny-x-9c\Documents\Projects\Einsy-Rambo\board\Einsy_Rambo_Panels\Outputs for Einsy_Rambo_0.3a\Pick Place for Einsy_Rambo_Panel.csv

========================================================================================================================
File Design Information:

Date:       20/06/17
Time:       15:00
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

"Designator","Comment","Layer","Footprint","Center-X(mil)","Center-Y(mil)","Rotation","Description","Ref-X(mil)","Ref-Y(mil)"
"RV25","VRS0402SR55R101N","TopLayer","C0402","2696.700","2344.850","360","Multi-Layer Varistor","2696.550","2344.850"
"R19","22r","TopLayer","R0402","2343.051","3275.102","180","RES 0402 22r 62.5mW 1%","2343.102","3275.102"
"R20","22r","TopLayer","R0402","2584.901","3182.850","360","RES 0402 22r 62.5mW 1%","2584.850","3182.850"
"R27","22r","TopLayer","R0402","2538.354","3251.901","90","RES 0402 22r 62.5mW 1%","2538.354","3251.850"
"R28","1.8K","TopLayer","R0402","3998.901","2573.850","360","RES SMD 1.8K OHM 1% 1/16W 0402","3998.850","2573.850"
"R29","1.8K","TopLayer","R0402","4029.354","3269.799","90","RES SMD 1.8K OHM 1% 1/16W 0402","4029.354","3269.748"
"R30","1K","TopLayer","R0402","3998.799","2532.850","180","RES SMD 1K OHM 1% 1/16W 0402","3998.850","2532.850"
"C42","100nF","TopLayer","C0402","4098.700","2487.850","180","CAP CER 0402 100nF 16V 10% X7R","4098.850","2487.850"
"C43","100nF","TopLayer","C0402","4028.850","3354.204","270","CAP CER 0402 100nF 16V 10% X7R","4028.850","3354.354"
"R38","2k37","TopLayer","R0402","3319.850","2613.901","90","RES SMD 2.37K OHM 1% 1/16W 0402","3319.850","2613.850"
"R39","2k37","TopLayer","R0402","3263.799","2734.850","180","RES SMD 2.37K OHM 1% 1/16W 0402","3263.850","2734.850"
"R41","2k37","TopLayer","R0402","3322.901","2416.850","360","RES SMD 2.37K OHM 1% 1/16W 0402","3322.850","2416.850"
"R44","1K","TopLayer","R0402","4098.799","2444.850","180","RES SMD 1K OHM 1% 1/16W 0402","4098.850","2444.850"
"D12","BAT54","TopLayer","SOD523_IPC","3347.850","2721.850","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3347.850","2721.850"
"FB3","120R","TopLayer","FB0603","3233.850","3002.850","180","FERRITE BEAD 120 OHM 0603 1LN","3233.850","3002.850"
"FB4","120R","TopLayer","FB0603","3229.850","2387.850","270","FERRITE BEAD 120 OHM 0603 1LN","3229.850","2387.850"
"R51","10K","TopLayer","R0402","4022.102","3886.153","90","RES SMD 10K OHM 1% 1/16W 0402","4022.102","3886.102"
"R61","10K","TopLayer","R0402","3982.102","3886.153","90","RES SMD 10K OHM 1% 1/16W 0402","3982.102","3886.102"
"R62","10K","TopLayer","R0402","1942.102","2432.051","270","RES SMD 10K OHM 1% 1/16W 0402","1942.102","2432.102"
"RV26","CG0603MLC-05E","TopLayer","R0603","1781.351","2407.847","180","VAR 0603 5V","1781.354","2407.850"
"C83","100nF","TopLayer","C0402","3167.354","3046.850","180","CAP CER 0402 100nF 16V 10% X7R","3167.354","3046.850"
"U8","74LVC2G08","TopLayer","VSSOP8","3296.102","3107.102","180","IC GATE AND 2CH 2-INP 8-VSSOP","3296.102","3107.102"
"J7","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","1724.102","3538.102","0","Connector 2pos","1724.102","3538.102"
"J16","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","4811.850","3772.850","270","Connector 2pos","4811.850","3772.850"
"R45","1K","TopLayer","R0402","3988.850","3354.303","270","RES SMD 1K OHM 1% 1/16W 0402","3988.850","3354.354"
"R52","10K","TopLayer","R0402","3243.901","2692.354","360","RES SMD 10K OHM 1% 1/16W 0402","3243.850","2692.354"
"R54","10K","TopLayer","R0402","3221.901","2478.354","360","RES SMD 10K OHM 1% 1/16W 0402","3221.850","2478.354"
"R77","10K","TopLayer","R0402","2805.102","2173.051","270","RES SMD 10K OHM 1% 1/16W 0402","2805.102","2173.102"
"R78","10K","TopLayer","R0402","3243.901","2651.354","360","RES SMD 10K OHM 1% 1/16W 0402","3243.850","2651.354"
"R79","10K","TopLayer","R0402","4172.799","5608.063","180","RES SMD 10K OHM 1% 1/16W 0402","4172.850","5608.063"
"U3","LM25011","TopLayer","VSSOP10","4481.536","6372.638","180","REG BUCK","4481.536","6372.638"
"RV27","VRS0402SR55R101N","TopLayer","C0402","4637.850","6663.063","180","Multi-Layer Varistor","4637.850","6663.063"
"R73","1K","TopLayer","R0402","1428.153","5961.063","360","RES SMD 1K OHM 1% 1/16W 0402","1428.102","5961.063"
"R71","10K","TopLayer","R0402","1902.102","6376.264","270","RES SMD 10K OHM 1% 1/16W 0402","1902.102","6376.315"
"R70","10K","TopLayer","R0402","1840.153","6155.315","360","RES SMD 10K OHM 1% 1/16W 0402","1840.102","6155.315"
"R69","1K","TopLayer","R0402","4638.799","6626.063","180","RES SMD 1K OHM 1% 1/16W 0402","4638.850","6626.063"
"R68","10K","TopLayer","R0402","4638.901","6700.063","360","RES SMD 10K OHM 1% 1/16W 0402","4638.850","6700.063"
"R66","100K","TopLayer","R0402","4172.799","5565.063","360","RES 100K OHM 1% 1/16W 0402","4172.748","5565.063"
"R65","4.7k","TopLayer","R0402","1962.051","6435.315","180","RES SMD 4.7K OHM 1% 1/16W 0402","1962.102","6435.315"
"R64","2k37","TopLayer","R0402","1962.051","6394.315","180","RES SMD 2.37K OHM 1% 1/16W 0402","1962.102","6394.315"
"R63","2k37","TopLayer","R0402","1962.153","6352.315","360","RES SMD 2.37K OHM 1% 1/16W 0402","1962.102","6352.315"
"J19","HDR14","TopLayer","HDR2X7_SMT_BOT_ENTRY","2366.102","6278.315","360","CONN RCPT DUAL ENTRY 14POS .100"","2366.102","6278.315"
"D37","BAT54","TopLayer","SOD523_IPC","1948.102","6272.315","360","Diode Schottky 30V 100mA Surface Mount SOD-523","1948.102","6272.315"
"D36","BAT54","TopLayer","SOD523_IPC","1936.102","6213.315","180","Diode Schottky 30V 100mA Surface Mount SOD-523","1936.102","6213.315"
"C77","100nF","TopLayer","C0402","1962.102","6314.315","180","CAP CER 0402 100nF 16V 10% X7R","1962.102","6314.315"
"J1","2-1437667-9","TopLayer","CON-Barrier-6-8.26mm","4833.850","5378.063","90","CONN BARRIER STRIP 6CIRC 0.325"","4993.850","5378.063"
"U1","Atmega32u2","TopLayer","QFN32_050050","1976.594","5706.319","90","Atmega32u2","1976.850","5706.063"
"U7","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","3305.850","4600.118","0","IC STEPPER MOTOR DVR SPI 36QFN","3305.850","4600.118"
"U6","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","2341.850","4600.118","0","IC STEPPER MOTOR DVR SPI 36QFN","2341.850","4600.118"
"U5","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","1891.850","4600.118","0","IC STEPPER MOTOR DVR SPI 36QFN","1891.850","4600.118"
"U4","TMC2130-LA","TopLayer","QFN36-50P500X600X900_HS-37N","1444.473","4636.118","0","IC STEPPER MOTOR DVR SPI 36QFN","1444.473","4636.118"
"FB5","120R","TopLayer","FB0603","1803.850","5515.063","360","FERRITE BEAD 120 OHM 0603 1LN","1803.850","5515.063"
"C74","100nF","TopLayer","C0402","1811.700","5561.063","180","CAP CER 0402 100nF 16V 10% X7R","1811.850","5561.063"
"R76","100R","TopLayer","R0402","2284.102","6014.366","90","RES SMD 100 OHM 1% 1/16W 0402","2284.102","6014.315"
"R75","100R","TopLayer","R0402","2243.102","6014.366","90","RES SMD 100 OHM 1% 1/16W 0402","2243.102","6014.315"
"R74","100R","TopLayer","R0402","2100.102","6030.366","90","RES SMD 100 OHM 1% 1/16W 0402","2100.102","6030.315"
"R67","100R","TopLayer","R0402","3335.901","6010.063","360","RES SMD 100 OHM 1% 1/16W 0402","3335.850","6010.063"
"R60","100R","TopLayer","R0402","2420.153","6073.315","360","RES SMD 100 OHM 1% 1/16W 0402","2420.102","6073.315"
"R59","100R","TopLayer","R0402","2388.799","5951.063","180","RES SMD 100 OHM 1% 1/16W 0402","2388.850","5951.063"
"R55","100R","TopLayer","R0402","2467.153","5950.315","360","RES SMD 100 OHM 1% 1/16W 0402","2467.102","5950.315"
"R53","100R","TopLayer","R0402","2718.051","6063.315","360","RES SMD 100 OHM 1% 1/16W 0402","2718.000","6063.315"
"J15","Molex 0705430003","TopLayer","4POL254","2463.055","6578.740","180","Molex 4 Pin Clip Connector","2463.055","6578.740"
"J14","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","2045.102","6578.315","180","Connector 2pos","2045.102","6578.315"
"J13","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","1724.102","6578.315","180","Connector 2pos","1724.102","6578.315"
"J12","Molex 0705430003","TopLayer","4POL254","3346.850","4138.189","180","Molex 4 Pin Clip Connector","3346.850","4138.189"
"J11","Molex 0705430003","TopLayer","4POL254","2834.646","4137.795","180","Molex 4 Pin Clip Connector","2834.646","4137.795"
"J10","Molex 0705430003","TopLayer","4POL254","2834.646","4413.386","180","Molex 4 Pin Clip Connector","2834.646","4413.386"
"J9","Molex 0705430003","TopLayer","4POL254","2322.835","4137.795","180","Molex 4 Pin Clip Connector","2322.835","4137.795"
"J8","Molex 0705430003","TopLayer","4POL254","1811.024","4137.795","180","Molex 4 Pin Clip Connector","1811.024","4137.795"
"J6","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","3547.244","5145.669","270","Connector 2pos","3547.244","5145.669"
"J5","Molex 70543-03","TopLayer","70543-03","3789.850","5303.063","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","3789.850","5303.063"
"J4","Molex 70543-03","TopLayer","70543-03","3790.850","5717.063","90","3 Positions Header, Shrouded Connector 0.100" (2.54mm) Through Hole Gold","3790.850","5717.063"
"J3","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","3547.244","5456.693","270","Connector 2pos","3547.244","5456.693"
"J2","CONN 2PIN VERT 0.1" SHRD LOCKING","TopLayer","70543-02","3547.244","5767.716","270","Connector 2pos","3547.244","5767.716"
"C46","100nF","TopLayer","C0402","4078.700","6704.063","180","CAP CER 0402 100nF 16V 10% X7R","4078.850","6704.063"
"C44","100nF","TopLayer","C0402","2724.700","6726.063","180","CAP CER 0402 100nF 16V 10% X7R","2724.850","6726.063"
"LED5","RED","TopLayer","LED2012120","4113.850","5409.394","90","LED 0805 Red","4113.850","5409.063"
"R33","1K","TopLayer","R0402","3988.354","6069.012","270","RES SMD 1K OHM 1% 1/16W 0402","3988.354","6069.063"
"D35","BAT54","TopLayer","SOD523_IPC","4109.102","6136.315","360","Diode Schottky 30V 100mA Surface Mount SOD-523","4109.102","6136.315"
"D34","BAT54","TopLayer","SOD523_IPC","4013.850","5288.063","180","Diode Schottky 30V 100mA Surface Mount SOD-523","4013.850","5288.063"
"D33","BAT54","TopLayer","SOD523_IPC","4013.850","5242.063","360","Diode Schottky 30V 100mA Surface Mount SOD-523","4013.850","5242.063"
"D15","BAT54","TopLayer","SOD523_IPC","4109.102","6087.315","180","Diode Schottky 30V 100mA Surface Mount SOD-523","4109.102","6087.315"
"D14","BAT54","TopLayer","SOD523_IPC","3335.850","5306.063","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3335.850","5306.063"
"Q2","NCV8402AD","TopLayer","NCV8402AD-SOIC8","4049.854","5775.851","180","IC DVR LOW SIDE 8-SOIC","4049.854","5776.217"
"R50","100K","TopLayer","R0402","4007.153","5940.315","360","RES 100K OHM 1% 1/16W 0402","4007.102","5940.315"
"R49","100K","TopLayer","R0402","4100.153","5940.315","360","RES 100K OHM 1% 1/16W 0402","4100.102","5940.315"
"R48","100R","TopLayer","R0402","4007.051","5983.315","180","RES SMD 100 OHM 1% 1/16W 0402","4007.102","5983.315"
"C17","100nF","TopLayer","C0402","3641.000","4968.063","360","CAP CER 0402 100nF 16V 10% X7R","3640.850","4968.063"
"Q1","PSMN7R0-60YS,115","TopLayer","SOT669","3987.287","4487.740","90","Mosfet N-channel 60V 356A 117W 9.3mOhms","3982.661","4487.740"
"C90","100nF","TopLayer","C0603","1623.850","4826.063","90","CAP CER 0603 100nF 50V 10% X7R","1623.850","4826.063"
"C91","22nF","TopLayer","C0402","1616.000","4754.063","360","CAP CER 0402 22nF ±10% 50V X7R","1615.850","4754.063"
"C92","100nF","TopLayer","C0402","1529.700","4802.063","180","CAP CER 0402 100nF 16V 10% X7R","1529.850","4802.063"
"C93","0603","TopLayer","C0603","3151.850","5085.063","360","CAP CER 10UF 6.3V 10% JB 0603","3151.850","5085.063"
"C94","100nF","TopLayer","C0402","1302.850","4552.213","90","CAP CER 0402 100nF 16V 10% X7R","1302.850","4552.063"
"C95","100nF","TopLayer","C0402","1617.850","4689.913","270","CAP CER 0402 100nF 16V 10% X7R","1617.850","4690.063"
"C96","1uF","TopLayer","C0402","1615.700","4626.063","180","CAP CER 0402 1uF 6.3V 10% X5R","1615.850","4626.063"
"C97","1nF","TopLayer","C0603","1768.850","4290.063","180","CAP CER 0603  1nF 50v 10% X7R","1768.850","4290.063"
"C98","1nF","TopLayer","C0603","1668.079","4290.063","180","CAP CER 0603  1nF 50v 10% X7R","1668.079","4290.063"
"C99","100nF","TopLayer","C0603","1459.850","4921.063","270","CAP CER 0603 100nF 50V 10% X7R","1459.850","4921.063"
"C100","1nF","TopLayer","C0603","1566.850","4381.063","270","CAP CER 0603  1nF 50v 10% X7R","1566.850","4381.063"
"C101","1nF","TopLayer","C0603","1276.850","4475.063","180","CAP CER 0603  1nF 50v 10% X7R","1276.850","4475.063"
"C102","100nF","TopLayer","C0603","1509.850","4395.063","90","CAP CER 0603 100nF 50V 10% X7R","1509.850","4395.063"
"C24","UWT1V101MCL1GS","TopLayer","CAP-ELEC-063063077","1649.850","5017.063","180","CAP ALUM 100UF 35V 20% SMD","1649.850","5017.063"
"C104","100nF","TopLayer","C0603","1613.850","4459.063","180","CAP CER 0603 100nF 50V 10% X7R","1613.850","4459.063"
"C105","100nF","TopLayer","C0603","1537.850","4849.063","180","CAP CER 0603 100nF 50V 10% X7R","1537.850","4849.063"
"R12","10R","TopLayer","R0402","1675.850","4593.114","90","RES SMD 10 OHM 1% 1/16W 0402","1675.850","4593.063"
"R17","0.1r","TopLayer","R1206","1391.850","4930.071","90","RES 1206 0.1r 0.5w 1%","1391.850","4930.063"
"R18","0.1r","TopLayer","R1206","1386.842","4407.063","180","RES 1206 0.1r 0.5w 1%","1386.850","4407.063"
"R13","0.6r","TopLayer","2512R-0.55","4391.850","6561.063","180","RES 0.06 OHM 1W 1% 2512 SMD","4391.850","6561.063"
"D16","RSB39VTE-17","TopLayer","SOD323-R","1578.524","5863.315","270","DIODE TVS","1561.024","5855.315"
"S1","1571610-2","TopLayer","B3F-31XX","1338.583","6185.039","270","SWTCH Momentary Washable","1338.583","6185.039"
"X2","USB-B","TopLayer","PN61729","1549.693","5515.358","270","USB connector B PTH","1456.693","5515.748"
"U2","Atmega2560","TopLayer","TQFP100_140140_012","2813.658","5516.043","270","Atmega2560","2813.638","5516.063"
"LED7","GRN","TopLayer","LED2012120","1301.519","5881.063","180","LED 0805 Green","1301.850","5881.063"
"C6","100nF","TopLayer","C0402","3228.497","5706.693","360","CAP CER 0402 100nF 16V 10% X7R","3228.347","5706.693"
"C9","100nF","TopLayer","C0402","2429.850","5656.913","270","CAP CER 0402 100nF 16V 10% X7R","2429.850","5657.063"
"C8","100nF","TopLayer","C0402","3196.850","5354.481","90","CAP CER 0402 100nF 16V 10% X7R","3196.850","5354.331"
"C7","100nF","TopLayer","C0402","2799.615","5137.858","0","CAP CER 0402 100nF 16V 10% X7R","2799.465","5137.858"
"C1","22pF","TopLayer","C0402","1473.850","6133.913","270","CAP CER 0402 22pF 50V 5% C0G","1473.850","6134.063"
"C11","100nF","TopLayer","C0402","1742.000","5336.063","360","CAP CER 0402 100nF 16V 10% X7R","1741.850","5336.063"
"LED10","YEL","TopLayer","LED2012120","2148.622","5570.213","90","LED 0805 Yellow","2148.622","5569.882"
"LED4","YEL","TopLayer","LED2012120","2149.606","5715.220","270","LED 0805 Yellow","2149.606","5715.551"
"C15","100nF","TopLayer","C0402","1811.700","5625.063","180","CAP CER 0402 100nF 16V 10% X7R","1811.850","5625.063"
"LED1","YEL","TopLayer","LED2012120","1301.519","5961.063","180","LED 0805 Yellow","1301.850","5961.063"
"C10","100nF","TopLayer","C0402","2294.000","5662.567","360","CAP CER 0402 100nF 16V 10% X7R","2293.850","5662.567"
"C16","1uF","TopLayer","C0402","1811.700","5749.063","180","CAP CER 0402 1uF 6.3V 10% X5R","1811.850","5749.063"
"X17","PINHD-2X3","TopLayer","2X03","1829.378","6010.622","0","CONN HEADER VERT 6POS GOLD","1829.378","6010.622"
"RV1","CG0603MLC-05E","TopLayer","R0603","1741.847","5631.066","90","VAR 0603 5V","1741.850","5631.063"
"RV2","CG0603MLC-05E","TopLayer","R0603","1741.854","5736.060","270","VAR 0603 5V","1741.850","5736.063"
"RN5","1K","TopLayer","CAY16","2116.748","5915.141","180","RES ARRAY 4 RES 1K 1206 62.5mW 5%","2117.126","5915.354"
"C13","22pF","TopLayer","C0402","1769.850","5421.213","90","CAP CER 0402 22pF 50V 5% C0G","1769.850","5421.063"
"C12","22pF","TopLayer","C0402","1942.000","5503.063","360","CAP CER 0402 22pF 50V 5% C0G","1941.850","5503.063"
"C14","100nF","TopLayer","C0402","1960.354","5567.850","180","CAP CER 0402 100nF 16V 10% X7R","1960.504","5567.850"
"Y2","7M-16.000MEEQ-T","TopLayer","CRYS320250","1865.212","5421.354","360","Crystal 16mHz 10ppm 10pF","1864.850","5421.063"
"Q5","PSMN7R0-60YS,115","TopLayer","SOT669","4322.984","5819.208","360","Mosfet N-channel 60V 356A 117W 9.3mOhms","4322.984","5823.835"
"R31","4.7K","TopLayer","R0402","3384.799","5672.063","180","RES SMD 4.7K OHM 1% 1/16W 0402","3384.850","5672.063"
"C57","22pF","TopLayer","C0402","2337.622","5471.268","180","CAP CER 0402 22pF 50V 5% C0G","2337.772","5471.268"
"C58","22pF","TopLayer","C0402","2264.850","5567.913","270","CAP CER 0402 22pF 50V 5% C0G","2264.850","5568.063"
"C59","100nF","TopLayer","C0402","3244.244","5665.354","360","CAP CER 0402 100nF 16V 10% X7R","3244.095","5665.354"
"R35","1K","TopLayer","R0402","1427.901","5880.063","360","RES SMD 1K OHM 1% 1/16W 0402","1427.850","5880.063"
"R36","4.7K","TopLayer","R0402","3339.901","5349.063","360","RES SMD 4.7K OHM 1% 1/16W 0402","3339.850","5349.063"
"C56","100nF","TopLayer","C0402","3366.700","5571.063","180","CAP CER 0402 100nF 16V 10% X7R","3366.850","5571.063"
"LED2","RED","TopLayer","LED2012120","3947.181","4626.063","360","LED 0805 Red","3946.850","4626.063"
"R40","1.8K","TopLayer","R0402","3917.799","4683.063","180","RES SMD 1.8K OHM 1% 1/16W 0402","3917.850","4683.063"
"R42","100R","TopLayer","R0402","4092.901","4677.063","360","RES SMD 100 OHM 1% 1/16W 0402","4092.850","4677.063"
"R43","100K","TopLayer","R0402","4092.901","4635.063","360","RES 100K OHM 1% 1/16W 0402","4092.850","4635.063"
"R46","10K","TopLayer","R0402","1514.850","6134.012","270","RES SMD 10K OHM 1% 1/16W 0402","1514.850","6134.063"
"R47","10K","TopLayer","R0402","1599.827","5975.224","90","RES SMD 10K OHM 1% 1/16W 0402","1599.827","5975.173"
"R56","100R","TopLayer","R0402","4285.901","5601.063","360","RES SMD 100 OHM 1% 1/16W 0402","4285.850","5601.063"
"R57","100K","TopLayer","R0402","4364.901","5601.063","360","RES 100K OHM 1% 1/16W 0402","4364.850","5601.063"
"LED6","RED","TopLayer","LED2012120","4679.850","6119.732","270","LED 0805 Red","4679.850","6120.063"
"R58","1.8K","TopLayer","R0402","4627.598","6093.862","90","RES SMD 1.8K OHM 1% 1/16W 0402","4627.598","6093.811"
"Y1","7M-16.000MEEQ-T","TopLayer","CRYS320250","2347.704","5566.416","90","Crystal 16mHz 10ppm 10pF","2347.996","5566.054"
"R1","22r","TopLayer","R0402","1811.901","5665.063","0","RES 0402 22r 62.5mW 1%","1811.850","5665.063"
"R2","22r","TopLayer","R0402","1811.901","5706.063","0","RES 0402 22r 62.5mW 1%","1811.850","5706.063"
"C2","10uF","TopLayer","C0805","1781.551","5276.063","180","CAP CER 0805 10uF 10V 10% X5R","1781.850","5276.063"
"D7","S3A-13-F","TopLayer","DO-214AB","4286.181","5372.697","90","DIODE DO-214AB","4286.181","5372.252"
"C26","100nF","TopLayer","C0402","3228.000","5758.063","360","CAP CER 0402 100nF 16V 10% X7R","3227.850","5758.063"
"C52","100nF","TopLayer","C0402","2879.850","5914.213","90","CAP CER 0402 100nF 16V 10% X7R","2879.850","5914.063"
"C60","100nF","TopLayer","C0603","4092.850","4324.063","180","CAP CER 0603 100nF 50V 10% X7R","4092.850","4324.063"
"C62","100nF","TopLayer","C0603","4377.850","5177.063","360","CAP CER 0603 100nF 50V 10% X7R","4377.850","5177.063"
"R9","1.8K","TopLayer","R0402","4063.850","5376.012","270","RES SMD 1.8K OHM 1% 1/16W 0402","4063.850","5376.063"
"R16","1.8K","TopLayer","R0402","3953.850","5529.012","270","RES SMD 1.8K OHM 1% 1/16W 0402","3953.850","5529.063"
"D6","SK310A-TP","TopLayer","SMA-SM","4070.720","5159.063","180","DIODE Schottky 3A SMA","4070.850","5159.063"
"D10","SK310A-TP","TopLayer","SMA-SM","4667.850","5928.193","90","DIODE Schottky 3A SMA","4667.850","5928.063"
"U10","ADUM7441","TopLayer","QSOP16","2189.295","5319.602","270","4ch iCoupler","2188.976","5306.102"
"R72","1M","TopLayer","R0402","1691.378","5826.020","270","RES 0402 1M 100mW 5%","1691.378","5826.071"
"C67","100nF","TopLayer","C0402","2030.512","5217.670","90","CAP CER 0402 100nF 16V 10% X7R","2030.512","5217.520"
"C68","100nF","TopLayer","C0402","2348.425","5220.559","90","CAP CER 0402 100nF 16V 10% X7R","2348.425","5220.409"
"C69","100nF","TopLayer","C0402","2347.441","5395.519","270","CAP CER 0402 100nF 16V 10% X7R","2347.441","5395.669"
"C70","100nF","TopLayer","C0402","2029.527","5389.614","270","CAP CER 0402 100nF 16V 10% X7R","2029.527","5389.764"
"R34","22r","TopLayer","R0402","2660.850","5964.012","270","RES 0402 22r 62.5mW 1%","2660.850","5964.063"
"D13","BAT54","TopLayer","SOD523_IPC","3336.386","5260.063","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3336.386","5260.063"
"D11","BAT54","TopLayer","SOD523_IPC","3347.850","5475.063","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3347.850","5475.063"
"R32","2k37","TopLayer","R0402","3384.799","5714.063","180","RES SMD 2.37K OHM 1% 1/16W 0402","3384.850","5714.063"
"R37","2k37","TopLayer","R0402","3360.850","5413.114","90","RES SMD 2.37K OHM 1% 1/16W 0402","3360.850","5413.063"
"D2","SMAJ30A","TopLayer","SMA-SM","4015.531","4123.890","180","DIODE TVS 30V SMA","4015.661","4123.890"
"D8","SMAJ30A","TopLayer","SMA-SM","4016.437","4243.740","180","DIODE TVS 30V SMA","4016.567","4243.740"
"C63","4.7nF","TopLayer","C0402","1631.378","5826.213","90","CAP CER 0402 4.7nF 25V 10% X7R","1631.378","5826.063"
"D3","1N4148WT","TopLayer","SOD523","1556.850","6132.063","90","DIODE SOD523","1556.850","6132.063"
"D4","1N4148WT","TopLayer","SOD523","1650.024","5974.189","270","DIODE SOD523","1650.024","5974.189"
"F1","3557-2","TopLayer","3557","4578.850","4386.063","270","FUSE PTH ATO","4578.850","4386.063"
"RN1","10K","TopLayer","CAY16","2892.197","4975.622","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","2892.575","4975.835"
"C19","1uF","TopLayer","C0402","2984.434","4908.906","360","CAP CER 0402 1uF 6.3V 10% X5R","2984.284","4908.906"
"C20","1uF","TopLayer","C0402","2973.434","4745.520","360","CAP CER 0402 1uF 6.3V 10% X5R","2973.284","4745.520"
"RN2","10K","TopLayer","CAY16","2892.197","4820.110","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","2892.575","4820.323"
"RN3","10K","TopLayer","CAY16","2892.197","4680.346","180","RES ARRAY 4 RES 10K 1206 62.5mW 5%","2892.575","4680.559"
"C21","1uF","TopLayer","C0402","2906.378","4909.890","180","CAP CER 0402 1uF 6.3V 10% X5R","2906.528","4909.890"
"C22","1uF","TopLayer","C0402","2895.378","4746.504","180","CAP CER 0402 1uF 6.3V 10% X5R","2895.528","4746.504"
"C47","1uF","TopLayer","C0402","2831.575","4909.890","180","CAP CER 0402 1uF 6.3V 10% X5R","2831.724","4909.890"
"C48","1uF","TopLayer","C0402","2817.622","4746.504","180","CAP CER 0402 1uF 6.3V 10% X5R","2817.772","4746.504"
"C4","100nF","TopLayer","C0402","3264.000","5572.063","360","CAP CER 0402 100nF 16V 10% X7R","3263.850","5572.063"
"D1","BAT54","TopLayer","SOD523_IPC","3373.850","5757.063","180","Diode Schottky 30V 100mA Surface Mount SOD-523","3373.850","5757.063"
"D5","BAT54","TopLayer","SOD523_IPC","3373.850","5803.063","360","Diode Schottky 30V 100mA Surface Mount SOD-523","3373.850","5803.063"
"R5","4.7K","TopLayer","R0402","3303.850","5157.012","270","RES SMD 4.7K OHM 1% 1/16W 0402","3303.850","5157.063"
"R6","2k37","TopLayer","R0402","3323.850","5693.012","270","RES SMD 2.37K OHM 1% 1/16W 0402","3323.850","5693.063"
"LED3","RED","TopLayer","LED2012120","4008.850","5557.394","90","LED 0805 Red","4008.850","5557.063"
"R21","100R","TopLayer","R0402","4100.051","5983.315","180","RES SMD 100 OHM 1% 1/16W 0402","4100.102","5983.315"
"C3","100nF","TopLayer","C0603","4780.850","4098.063","360","CAP CER 0603 100nF 50V 10% X7R","4780.850","4098.063"
"FB2","BLM41PG600SN1L","TopLayer","L1806","4572.850","4834.063","180","FERRITE BEAD 1806 60ohm","4572.850","4834.063"
"FB1","BLM41PG600SN1L","TopLayer","L1806","4783.850","4239.063","270","FERRITE BEAD 1806 60ohm","4783.850","4239.063"
"F2","3557-2","TopLayer","3557","4288.803","4386.457","270","FUSE PTH ATO","4288.803","4386.457"
"F3","3557-2","TopLayer","3557","4583.850","5399.063","90","FUSE PTH ATO","4583.850","5399.063"
"C25","100nF","TopLayer","C0603","4314.850","6187.063","360","CAP CER 0603 100nF 50V 10% X7R","4314.850","6187.063"
"C30","4.7uF","TopLayer","C1206","4521.850","6255.063","180","CAP CER 1206 4.7uF 50V 10% X5R","4521.850","6255.063"
"C35","1uF","TopLayer","C0805","4651.850","6269.764","270","CAP CER 0805 1uF 50V 10% X7R","4651.850","6270.063"
"C40","100nF","TopLayer","C0603","4279.850","6345.063","90","CAP CER 0603 100nF 50V 10% X7R","4279.850","6345.063"
"C45","10uF","TopLayer","C0805","4315.149","6256.063","360","CAP CER 0805 10uF 10V 10% X5R","4314.850","6256.063"
"C49","4.7nF","TopLayer","C0402","4574.700","6472.063","180","CAP CER 0402 4.7nF 25V 10% X7R","4574.850","6472.063"
"D9","SK310A-TP","TopLayer","SMA-SM","4116.980","6561.063","360","DIODE Schottky 3A SMA","4116.850","6561.063"
"L1","15uH","TopLayer","XAL50xx_VLS6045","4088.850","6351.063","270","FIXED IND 15UH 2.5A 98 MOHM SMD","4088.850","6351.063"
"R3","200K","TopLayer","R0402","4650.901","6367.063","360","RES 0402 200K","4650.850","6367.063"
"R11","10K","TopLayer","R0402","4635.850","6428.114","90","RES SMD 10K OHM 1% 1/16W 0402","4635.850","6428.063"
